ID,发生日期,发生时间,结束日期,结束时间,报警日期,犯罪类型代码,犯罪类型描述,精确犯罪类型代码,精确犯罪类型描述,犯罪未遂标志,犯罪级别,事件司法管辖区,发生行政区,发生辖区,具体场所位置,发生地点类型,发生标志地名,发生住房区,长岛区X坐标,长岛区Y坐标,纬度,经度,经纬度,发生详细时间,结束详细时间,持续时间,与报警时间差
831412792,2015-10-19,19:00:00,2015-10-22,9:00:00,2015-10-22,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52.0,OPPOSITE OF,STREET,,,1018862.0,257382.0,40.87306894,-73.87484998,"(40.873068939, -73.874849976)",2015-10-19 19:00:00,2015-10-22 09:00:00,840.0,3
135452428,2014-08-03,11:40:00,2014-08-03,11:48:00,2014-09-01,359,OFFENSES AGAINST PUBLIC ADMINI,749.0,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,30.0,INSIDE,RESIDENCE - APT. HOUSE,,,997108.0,238892.0,40.82237783,-73.9535444,"(40.822377834, -73.953544403)",2014-08-03 11:40:00,2014-08-03 11:48:00,8.0,29
976777369,2014-02-21,21:00:00,2014-02-22,9:30:00,2014-02-22,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,43.0,,STREET,,,1018536.0,237915.0,40.81963907,-73.87612828,"(40.819639067, -73.876128275)",2014-02-21 21:00:00,2014-02-22 09:30:00,750.0,1
164368112,2014-11-25,17:15:00,,,2014-11-25,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,105.0,FRONT OF,RESIDENCE - APT. HOUSE,,,1048613.0,180063.0,40.66068234,-73.76801587,"(40.660682338, -73.76801587)",2014-11-25 17:15:00,,,0
283379182,2014-11-11,19:20:00,,,2014-11-11,109,GRAND LARCENY,411.0,"LARCENY,GRAND FROM EATERY, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,23.0,INSIDE,RESTAURANT/DINER,,,998799.0,227328.0,40.79063522,-73.94745974,"(40.790635221, -73.947459736)",2014-11-11 19:20:00,,,0
357157819,2014-07-31,21:00:00,,,2014-07-31,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,106.0,INSIDE,RESIDENCE - APT. HOUSE,,,1027072.0,186547.0,40.67860982,-73.84561538,"(40.678609823, -73.845615381)",2014-07-31 21:00:00,,,0
302836679,2015-06-26,12:00:00,2015-07-09,12:00:00,2015-07-09,112,THEFT-FRAUD,739.0,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,66.0,INSIDE,RESIDENCE-HOUSE,,,985143.0,174651.0,40.64606145,-73.99678348,"(40.646061453, -73.996783484)",2015-06-26 12:00:00,2015-07-09 12:00:00,0.0,13
322615321,2015-12-07,6:30:00,,,2015-12-08,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,109.0,OPPOSITE OF,STREET,,,1029163.0,218465.0,40.76620651,-73.83786373,"(40.766206513, -73.837863729)",2015-12-07 06:30:00,,,1
494618624,2014-03-18,3:00:00,2014-03-20,20:09:00,2014-03-20,351,CRIMINAL MISCHIEF & RELATED OF,258.0,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,120.0,INSIDE,RESIDENCE - APT. HOUSE,,,961172.0,162476.0,40.61261363,-74.08312222,"(40.612613627, -74.083122217)",2014-03-18 03:00:00,2014-03-20 20:09:00,1029.0,2
273846480,2014-11-12,20:58:00,2014-11-12,21:00:00,2014-11-12,341,PETIT LARCENY,321.0,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,103.0,,STREET,,,1050245.0,196802.0,40.7066149,-73.76196969,"(40.706614901, -73.761969688)",2014-11-12 20:58:00,2014-11-12 21:00:00,2.0,0
420702177,2014-03-03,20:00:00,2014-03-03,20:10:00,2014-03-03,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,106.0,INSIDE,RESIDENCE - APT. HOUSE,,,1024921.0,180021.0,40.66070758,-73.85340973,"(40.660707576, -73.853409734)",2014-03-03 20:00:00,2014-03-03 20:10:00,10.0,0
271896874,2015-05-30,2:30:00,2015-05-30,3:00:00,2015-05-30,341,PETIT LARCENY,321.0,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,114.0,INSIDE,BAR/NIGHT CLUB,,,1006432.0,215383.0,40.75783347,-73.91993365,"(40.757833473, -73.919933646)",2015-05-30 02:30:00,2015-05-30 03:00:00,30.0,0
444744900,2014-01-26,19:00:00,2014-01-26,19:10:00,2014-01-26,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,41.0,INSIDE,RESIDENCE - APT. HOUSE,,,1014303.0,240518.0,40.82679898,-73.89141017,"(40.826798975, -73.891410165)",2014-01-26 19:00:00,2014-01-26 19:10:00,10.0,0
948787401,2014-03-03,9:14:00,2014-03-03,9:40:00,2014-03-03,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,105.0,INSIDE,DRUG STORE,,,1054771.0,193043.0,40.69626245,-73.74568469,"(40.696262454, -73.745684693)",2014-03-03 09:14:00,2014-03-03 09:40:00,26.0,0
663196463,2014-09-03,0:01:00,,,2014-10-20,112,THEFT-FRAUD,739.0,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,69.0,INSIDE,RESIDENCE-HOUSE,,,1014379.0,170330.0,40.63415004,-73.89144982,"(40.634150038, -73.891449819)",2014-09-03 00:01:00,,,47
449946240,2014-05-18,22:10:00,,,2014-05-18,235,DANGEROUS DRUGS,511.0,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75.0,,STREET,,,1021248.0,188967.0,40.68527842,-73.86659931,"(40.685278423, -73.866599313)",2014-05-18 22:10:00,,,0
543468064,2015-04-01,4:45:00,,,2015-04-01,348,VEHICLE AND TRAFFIC LAWS,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,112.0,,STREET,,,1022399.0,205315.0,40.73014488,-73.86235659,"(40.730144884, -73.862356587)",2015-04-01 04:45:00,,,0
101566746,2015-09-05,1:10:00,2015-09-05,1:15:00,2015-09-05,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,83.0,INSIDE,RESIDENCE - APT. HOUSE,,,1009950.0,192049.0,40.69377782,-73.90732424,"(40.693777815, -73.907324243)",2015-09-05 01:10:00,2015-09-05 01:15:00,5.0,0
210213230,2014-01-26,10:36:00,,,2014-01-26,348,VEHICLE AND TRAFFIC LAWS,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75.0,FRONT OF,STREET,,,1019655.0,182468.0,40.66744667,-73.87237726,"(40.667446665, -73.872377258)",2014-01-26 10:36:00,,,0
257760490,2015-07-01,14:30:00,2015-07-01,14:35:00,2015-07-01,235,DANGEROUS DRUGS,511.0,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,103.0,INSIDE,OTHER,,,1041531.0,196240.0,40.70513305,-73.79340413,"(40.705133049, -73.79340413)",2015-07-01 14:30:00,2015-07-01 14:35:00,5.0,0
565893382,2015-03-13,22:00:00,2015-03-14,7:00:00,2015-03-14,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52.0,FRONT OF,STREET,,,1017845.0,259318.0,40.87838659,-73.87851757,"(40.878386587, -73.878517573)",2015-03-13 22:00:00,2015-03-14 07:00:00,540.0,1
895778099,2014-02-20,14:00:00,2014-02-20,14:00:00,2014-02-20,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,28.0,FRONT OF,RESIDENCE - APT. HOUSE,,,996345.0,230977.0,40.80065444,-73.95631545,"(40.800654436, -73.956315447)",2014-02-20 14:00:00,2014-02-20 14:00:00,0.0,0
388249345,2015-08-01,11:47:00,2015-08-01,11:59:00,2015-08-01,109,GRAND LARCENY,422.0,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,121.0,INSIDE,DEPARTMENT STORE,,,937077.0,149100.0,40.57580374,-74.1698124,"(40.575803739, -74.169812399)",2015-08-01 11:47:00,2015-08-01 11:59:00,12.0,0
720909525,2015-07-12,18:30:00,2015-07-12,18:40:00,2015-07-13,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75.0,FRONT OF,STREET,,,1013341.0,185845.0,40.67673877,-73.8951227,"(40.676738766, -73.895122697)",2015-07-12 18:30:00,2015-07-12 18:40:00,10.0,1
884905281,2015-08-27,0:35:00,2015-08-27,4:00:00,2015-08-27,109,GRAND LARCENY,421.0,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,90.0,,STREET,,,996154.0,197863.0,40.70976519,-73.95706394,"(40.709765192, -73.957063942)",2015-08-27 00:35:00,2015-08-27 04:00:00,205.0,0
948080270,2014-09-25,12:00:00,,,2014-10-08,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75.0,INSIDE,RESIDENCE-HOUSE,,,1014409.0,183087.0,40.66916511,-73.89128469,"(40.669165105, -73.891284691)",2014-09-25 12:00:00,,,13
642377448,2015-02-11,18:00:00,2015-02-11,18:20:00,2015-02-11,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,102.0,FRONT OF,RESIDENCE-HOUSE,,,1030708.0,190546.0,40.68956781,-73.83247898,"(40.689567811, -73.832478977)",2015-02-11 18:00:00,2015-02-11 18:20:00,20.0,0
264624708,2014-03-17,21:00:00,2014-03-17,21:15:00,2014-03-19,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,13.0,FRONT OF,STREET,,,989000.0,206097.0,40.73237227,-73.98286248,"(40.732372271, -73.982862475)",2014-03-17 21:00:00,2014-03-17 21:15:00,15.0,2
393861899,2014-05-27,4:45:00,,,2014-05-28,341,PETIT LARCENY,301.0,"LARCENY,PETIT BY ACQUIRING LOS",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,19.0,INSIDE,HOSPITAL,,,996700.0,217647.0,40.76406663,-73.95505792,"(40.764066631, -73.955057921)",2014-05-27 04:45:00,,,1
522629777,2015-03-31,18:30:00,2015-04-09,18:30:00,2015-05-20,109,GRAND LARCENY,437.0,"LARCENY,GRAND BY FALSE PROMISE-IN PERSON CONTACT",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,52.0,FRONT OF,PARKING LOT/GARAGE (PUBLIC),,,1013582.0,256202.0,40.86984933,-73.89394676,"(40.869849327, -73.89394676)",2015-03-31 18:30:00,2015-04-09 18:30:00,0.0,50
797658963,2015-10-15,18:00:00,2015-10-28,18:25:00,2015-10-28,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,9.0,INSIDE,RESIDENCE - APT. HOUSE,,,987311.0,204629.0,40.72834372,-73.9889574,"(40.728343715, -73.9889574)",2015-10-15 18:00:00,2015-10-28 18:25:00,25.0,13
109739436,2015-10-30,13:10:00,2015-10-30,14:05:00,2015-10-30,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,50.0,INSIDE,PUBLIC BUILDING,,,1008711.0,259030.0,40.87762616,-73.91154833,"(40.877626157, -73.911548329)",2015-10-30 13:10:00,2015-10-30 14:05:00,55.0,0
182111367,2015-08-14,9:00:00,2015-08-14,21:00:00,2015-08-14,107,BURGLARY,211.0,"BURGLARY,COMMERCIAL,DAY",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,84.0,FRONT OF,CONSTRUCTION SITE,,,987598.0,195691.0,40.70381094,-73.98792635,"(40.703810937, -73.987926353)",2015-08-14 09:00:00,2015-08-14 21:00:00,720.0,0
261179921,2014-02-22,10:56:00,,,2014-02-22,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. HOUSING POLICE,BROOKLYN,61.0,INSIDE,RESIDENCE - PUBLIC HOUSING,,SHEEPSHEAD BAY,1000566.0,156826.0,40.59712057,-73.94124922,"(40.597120566, -73.941249217)",2014-02-22 10:56:00,,,0
738092619,2015-11-10,1:20:00,2015-11-10,1:25:00,2015-11-10,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,33.0,INSIDE,RESIDENCE - APT. HOUSE,,,1001861.0,246956.0,40.84450299,-73.93635025,"(40.844502992, -73.936350245)",2015-11-10 01:20:00,2015-11-10 01:25:00,5.0,0
285755850,2015-03-04,0:46:00,2015-03-04,0:56:00,2015-03-04,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52.0,INSIDE,RESIDENCE - APT. HOUSE,,,1016311.0,260220.0,40.880868,-73.88406039,"(40.880868001, -73.884060393)",2015-03-04 00:46:00,2015-03-04 00:56:00,10.0,0
272320614,2014-09-28,6:00:00,,,2014-09-28,112,THEFT-FRAUD,739.0,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,48.0,INSIDE,,,,1014793.0,252889.0,40.86075205,-73.88958329,"(40.860752045, -73.889583293)",2014-09-28 06:00:00,,,0
461237192,2015-11-09,13:30:00,2015-11-09,14:00:00,2015-11-09,341,PETIT LARCENY,321.0,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,42.0,FRONT OF,OTHER,,,1009574.0,242045.0,40.83100498,-73.90849181,"(40.831004976, -73.908491807)",2015-11-09 13:30:00,2015-11-09 14:00:00,30.0,0
333483844,2014-04-30,8:30:00,2014-04-30,14:17:00,2014-04-30,341,PETIT LARCENY,321.0,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,90.0,OPPOSITE OF,STREET,,,1002400.0,196568.0,40.70620012,-73.93453824,"(40.706200116, -73.934538235)",2014-04-30 08:30:00,2014-04-30 14:17:00,347.0,0
209285281,2015-07-11,17:00:00,2015-07-11,17:10:00,2015-07-11,105,ROBBERY,371.0,"ROBBERY,CHECK CASHING BUSINESS",ATTEMPTED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34.0,INSIDE,CHECK CASHING BUSINESS,,,1002899.0,248375.0,40.8483956,-73.93259467,"(40.848395598, -73.932594669)",2015-07-11 17:00:00,2015-07-11 17:10:00,10.0,0
896747334,2014-04-17,14:20:00,,,2014-04-17,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52.0,,STREET,,,1014828.0,253744.0,40.86309864,-73.88945286,"(40.86309864, -73.889452862)",2014-04-17 14:20:00,,,0
618863720,2015-12-13,1:55:00,2015-12-13,2:11:00,2015-12-13,105,ROBBERY,388.0,"ROBBERY,RESIDENTIAL COMMON AREA",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,60.0,INSIDE,RESIDENCE - PUBLIC HOUSING,,,989722.0,155597.0,40.59376054,-73.98029833,"(40.593760536, -73.980298328)",2015-12-13 01:55:00,2015-12-13 02:11:00,16.0,0
315367607,2014-03-25,18:00:00,2014-03-26,1:00:00,2014-03-26,109,GRAND LARCENY,438.0,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,1.0,INSIDE,COMMERCIAL BUILDING,,,982445.0,202127.0,40.72147668,-74.00651319,"(40.721476676, -74.006513192)",2014-03-25 18:00:00,2014-03-26 01:00:00,420.0,1
682886882,2015-12-06,8:00:00,2015-12-06,8:10:00,2015-12-07,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,105.0,INSIDE,RESIDENCE-HOUSE,,,,,,,,2015-12-06 08:00:00,2015-12-06 08:10:00,10.0,1
853266574,2014-07-20,4:00:00,2014-07-20,9:30:00,2014-07-20,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,102.0,INSIDE,RESIDENCE-HOUSE,,,1027819.0,189281.0,40.68611038,-73.84290455,"(40.686110375, -73.842904551)",2014-07-20 04:00:00,2014-07-20 09:30:00,330.0,0
917056125,2015-07-27,15:15:00,2015-07-27,16:00:00,2015-07-27,109,GRAND LARCENY,415.0,"LARCENY,GRAND FROM PERSON,PICK",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,109.0,,TRANSIT - NYC SUBWAY,,,1031557.0,216133.0,40.7597933,-73.82923773,"(40.759793298, -73.829237727)",2015-07-27 15:15:00,2015-07-27 16:00:00,45.0,0
873194835,2014-11-22,13:40:00,,,2014-11-22,109,GRAND LARCENY,406.0,"LARCENY,GRAND FROM PERSON, BAG OPEN/DIP",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47.0,INSIDE,FOOD SUPERMARKET,,,1027493.0,263203.0,40.88900769,-73.84360414,"(40.889007686, -73.843604135)",2014-11-22 13:40:00,,,0
794312823,2014-10-23,9:00:00,,,2014-10-23,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,46.0,FRONT OF,STREET,,,1005912.0,249926.0,40.85264576,-73.92169918,"(40.852645755, -73.921699179)",2014-10-23 09:00:00,,,0
206797131,2014-08-13,15:30:00,2014-08-14,5:30:00,2014-08-15,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,68.0,FRONT OF,STREET,,,980267.0,166614.0,40.62400074,-74.01434959,"(40.624000741, -74.014349586)",2014-08-13 15:30:00,2014-08-14 05:30:00,840.0,2
936743012,2015-07-13,22:00:00,2015-07-13,22:06:00,2015-07-13,106,FELONY ASSAULT,105.0,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,106.0,INSIDE,RESIDENCE-HOUSE,,,1026216.0,179004.0,40.6579101,-73.84874847,"(40.657910095, -73.848748465)",2015-07-13 22:00:00,2015-07-13 22:06:00,6.0,0
312417971,2014-04-09,12:00:00,2014-04-09,12:05:00,2014-04-09,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",ATTEMPTED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14.0,INSIDE,CHAIN STORE,,,986454.0,213102.0,40.75160026,-73.99204667,"(40.751600255, -73.992046671)",2014-04-09 12:00:00,2014-04-09 12:05:00,5.0,0
365795042,2015-04-09,16:25:00,2015-04-09,16:32:00,2015-04-09,235,DANGEROUS DRUGS,511.0,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,MANHATTAN,24.0,,TRANSIT - NYC SUBWAY,,,994029.0,227703.0,40.79167106,-73.96468539,"(40.79167106, -73.964685387)",2015-04-09 16:25:00,2015-04-09 16:32:00,7.0,0
770499204,2015-09-20,4:30:00,2015-09-20,5:56:00,2015-09-20,109,GRAND LARCENY,408.0,"LARCENY,GRAND FROM PERSON,LUSH WORKER(SLEEPING/UNCON VICTIM)",COMPLETED,FELONY,N.Y. TRANSIT POLICE,BROOKLYN,70.0,,TRANSIT - NYC SUBWAY,,,998767.0,169858.0,40.63289384,-73.94769921,"(40.632893841, -73.94769921)",2015-09-20 04:30:00,2015-09-20 05:56:00,86.0,0
697362672,2014-01-24,7:00:00,2014-01-24,15:00:00,2014-01-25,110,GRAND LARCENY OF MOTOR VEHICLE,441.0,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,24.0,FRONT OF,STREET,,,991826.0,226510.0,40.78839876,-73.97264269,"(40.788398758, -73.972642688)",2014-01-24 07:00:00,2014-01-24 15:00:00,480.0,1
982677007,2015-01-14,22:30:00,2015-01-14,22:40:00,2015-01-14,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,79.0,INSIDE,RESIDENCE - PUBLIC HOUSING,,TOMPKINS,999070.0,193134.0,40.69678079,-73.94655639,"(40.696780794, -73.946556394)",2015-01-14 22:30:00,2015-01-14 22:40:00,10.0,0
294711766,2015-04-13,19:10:00,2015-04-13,19:20:00,2015-04-13,351,CRIMINAL MISCHIEF & RELATED OF,258.0,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,79.0,INSIDE,RESIDENCE - PUBLIC HOUSING,,MARCY,998097.0,193411.0,40.69754267,-73.95006473,"(40.69754267, -73.950064733)",2015-04-13 19:10:00,2015-04-13 19:20:00,10.0,0
765609394,2015-01-04,1:00:00,2015-01-04,1:20:00,2015-01-04,347,INTOXICATED & IMPAIRED DRIVING,905.0,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121.0,,STREET,,,942953.0,167054.0,40.62511309,-74.14877008,"(40.625113085, -74.148770082)",2015-01-04 01:00:00,2015-01-04 01:20:00,20.0,0
821681998,2015-06-07,22:53:00,2015-06-07,23:47:00,2015-06-09,126,MISCELLANEOUS PENAL LAW,198.0,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,6.0,INSIDE,RESIDENCE - APT. HOUSE,,,984967.0,204254.0,40.72731493,-73.99741456,"(40.727314932, -73.997414561)",2015-06-07 22:53:00,2015-06-07 23:47:00,54.0,2
142970078,2014-11-28,3:00:00,2014-11-28,10:31:00,2014-11-28,106,FELONY ASSAULT,105.0,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. HOUSING POLICE,MANHATTAN,23.0,INSIDE,RESIDENCE - PUBLIC HOUSING,,,998950.0,229227.0,40.79584721,-73.94691026,"(40.795847213, -73.946910264)",2014-11-28 03:00:00,2014-11-28 10:31:00,451.0,0
264643743,2014-06-29,15:00:00,2014-06-29,18:00:00,2014-07-21,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,78.0,INSIDE,RESIDENCE - APT. HOUSE,,,989270.0,181380.0,40.66452971,-73.98190668,"(40.664529712, -73.981906678)",2014-06-29 15:00:00,2014-06-29 18:00:00,180.0,22
273507311,2015-10-13,8:00:00,2015-10-13,11:30:00,2015-10-13,121,CRIMINAL MISCHIEF & RELATED OF,269.0,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,5.0,FRONT OF,STREET,,,983903.0,200257.0,40.71634415,-74.00125319,"(40.716344152, -74.001253193)",2015-10-13 08:00:00,2015-10-13 11:30:00,210.0,0
876875570,2014-07-28,13:45:00,2014-07-28,14:00:00,2014-08-02,109,GRAND LARCENY,401.0,"LARCENY,GRAND BY ACQUIRING LOS",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77.0,,GROCERY/BODEGA,,,998050.0,184301.0,40.67253787,-73.95025289,"(40.672537874, -73.950252887)",2014-07-28 13:45:00,2014-07-28 14:00:00,15.0,5
461269388,2015-11-18,16:30:00,2015-11-18,20:10:00,2015-11-18,236,DANGEROUS WEAPONS,782.0,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,73.0,INSIDE,RESIDENCE - APT. HOUSE,,,1007873.0,181515.0,40.66487017,-73.91485107,"(40.664870167, -73.914851067)",2015-11-18 16:30:00,2015-11-18 20:10:00,220.0,0
633217774,2014-10-02,15:00:00,2014-10-02,16:30:00,2014-10-02,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,45.0,FRONT OF,PUBLIC SCHOOL,,,1027350.0,245455.0,40.84029557,-73.84423546,"(40.840295572, -73.844235463)",2014-10-02 15:00:00,2014-10-02 16:30:00,90.0,0
633653478,2014-03-26,21:50:00,2014-03-26,21:54:00,2014-03-26,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40.0,INSIDE,RESIDENCE - APT. HOUSE,,,1007648.0,235115.0,40.8119894,-73.91547567,"(40.811989402, -73.91547567)",2014-03-26 21:50:00,2014-03-26 21:54:00,4.0,0
909660494,2015-04-29,2:00:00,2015-04-29,2:10:00,2015-04-29,359,OFFENSES AGAINST PUBLIC ADMINI,750.0,RESISTING ARREST,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44.0,INSIDE,RESIDENCE - APT. HOUSE,,,1007070.0,241390.0,40.82921401,-73.91754237,"(40.829214013, -73.917542369)",2015-04-29 02:00:00,2015-04-29 02:10:00,10.0,0
970118799,2015-10-25,4:45:00,2015-10-25,5:14:00,2015-10-25,347,INTOXICATED & IMPAIRED DRIVING,905.0,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,45.0,,STREET,,,1033091.0,254720.0,40.86569531,-73.8234197,"(40.86569531, -73.823419699)",2015-10-25 04:45:00,2015-10-25 05:14:00,29.0,0
